id,name,G08,lat,lon,HI08,AM08,AS08,HP08,BL08,WH08,TR08,leaidC_SEDA,WH_tot,WB_dissim,WH_dissim,WB_exp,WH_exp,G08_alg_p,G08_access_p,HI08_alg_p,BL08_alg_p,WH08_alg_p,WB_diff,WH_diff,WB_n,WH_n,WB_access,WH_access
170993001059,Rogers Elem School,73,42.015254,-87.69677400000001,34,1,21,0,5,12,0,1709930,12,0,0,.16438356,.16438356,0,0,0,0,0,0,0,5,12,0,0
170993001064,Ruggles Elem School,41,41.752045,-87.61762899999999,0,0,0,0,41,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001065,Ryder Elem Math & Sci Spec School,37,41.735189,-87.63963800000001,2,0,0,0,35,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001067,Sauganash Elem School,62,41.991297,-87.74629899999999,16,0,18,0,2,25,1,1709930,25,0,0,.40322581,.40322581,.41935483,1,.25,1,.40000001,-.60000002,.15000001,2,16,0,0
170993001068,Sawyer Elem School,183,41.79766,-87.705142,179,0,0,0,1,3,0,1709930,3,0,0,.016393442,.016393442,.20218579,1,.20670392,0,0,0,-.20670392,1,3,0,0
170993001070,Sayre Elem Language Academy,40,41.913706,-87.7992,15,0,1,0,21,3,0,1709930,3,0,0,.075000003,.075000003,0,0,0,0,0,0,0,3,3,0,0
170993001071,Ashe Elem School,47,41.739787,-87.60103599999999,0,0,0,0,47,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001073,Scammon Elem School,113,41.941445,-87.732913,107,1,1,0,0,3,1,1709930,3,,0,,.026548672,.24778761,1,.26168224,,0,,-.26168224,0,3,0,0
170993001077,Schmid Elem School,18,41.717238,-87.59631,0,0,0,0,17,0,1,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001080,Seward Elem Communication Arts Ac,78,41.80982,-87.66888299999999,77,0,0,0,0,1,0,1709930,1,,0,,.012820513,.21794872,1,.20779221,,1,,.79220778,0,1,0,0
170993001083,Sheridan Elem Math & Science Acad,59,41.844195,-87.64122500000001,16,0,14,0,17,10,2,1709930,10,0,0,.16949153,.16949153,.25423729,1,.125,0,.40000001,.40000001,.27500001,10,10,0,0
170993001084,Mireles Elem Academy,70,41.73139,-87.552866,30,0,0,0,38,2,0,1709930,2,0,0,.028571429,.028571429,0,0,0,0,0,0,0,2,2,0,0
170993001085,Sherman Elem School,27,41.799911,-87.650319,3,0,0,0,24,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001087,Sherwood Elem School,36,41.790505,-87.632031,0,0,0,0,36,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001091,Jackson M Elem School,34,41.733978,-87.64659500000001,0,0,0,0,34,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001095,Shoop Math-Sci Tech Elem Academy,33,41.691375,-87.658587,0,0,0,0,33,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001096,Skinner Elem School,58,41.880825,-87.65951,8,0,14,0,24,9,3,1709930,9,0,0,.15517241,.15517241,.94827586,1,.875,1,.8888889,-.1111111,.013888896,9,8,0,0
170993001097,Smyser Elem School,95,41.958924,-87.78245,49,0,2,0,0,44,0,1709930,44,,0,,.46315789,.35789475,1,.20408164,,.5,,.29591835,0,44,0,0
170993001098,Smyth  J Elem School,34,41.865216,-87.65386700000001,1,0,0,0,33,0,0,1709930,0,,,,,.32352942,1,0,.33333334,,,,0,0,0,0
170993001100,Solomon Elem School,32,41.994254,-87.724429,5,0,12,0,3,11,1,1709930,11,0,0,.34375,.34375,.65625,1,.80000001,0,.63636363,.63636363,-.16363639,3,5,0,0
170993001101,Spencer Technology Acad Elem Sch,63,41.884948,-87.750744,0,0,0,0,63,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001102,Stagg Elem School,38,41.758905,-87.64923,0,0,0,0,38,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001103,Stevenson Elem School,149,41.746865,-87.731849,137,2,0,0,5,5,0,1709930,5,0,0,.033557046,.033557046,.20134228,1,.20437956,0,0,0,-.20437956,5,5,0,0
170993001105,Stone Elem Scholastic Academy,89,41.995496,-87.684574,18,0,26,0,18,25,2,1709930,25,0,0,.28089887,.28089887,.38202247,1,.27777779,.22222222,.63999999,.41777778,.36222219,18,18,0,0
170993001106,Spry Elem Community School,63,41.848535,-87.698075,63,0,0,0,0,0,0,1709930,0,,,,,0,0,0,,,,,0,0,0,0
170993001109,Stowe Elem School,82,41.912628,-87.713157,72,1,0,0,9,0,0,1709930,0,,,,,.31707317,1,.34722221,0,,,,0,0,0,0
170993001116,Sullivan Elem School,41,41.744035,-87.54264000000001,9,0,0,0,31,0,1,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001117,Sumner Elem Math & Sci Comm Acad,28,41.87096,-87.733007,0,0,0,0,28,0,0,1709930,0,,,,,.4642857,1,,.4642857,,,,0,0,0,0
170993001118,Sutherland Elem School,92,41.711288,-87.67615499999999,6,0,0,0,58,27,1,1709930,27,0,0,.29347825,.29347825,.97826087,1,1,1,.92592591,-.07407409,-.07407409,27,6,0,0
170993001119,Swift Elem Specialty School,64,41.989206,-87.658507,18,1,7,1,26,8,3,1709930,8,0,0,.125,.125,.3125,1,.22222222,.15384616,.875,.72115386,.65277779,8,8,0,0
170993001120,Taylor Elem School,37,41.715344,-87.533188,32,1,1,0,3,0,0,1709930,0,,,,,.48648649,1,.5,.66666669,,,,0,0,0,0
170993001122,Thorp  J N Elem School,33,41.73307,-87.54491400000001,5,0,0,0,28,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001123,Thorp  O A Elem Scholastic Acad,96,41.948939,-87.777839,50,1,4,1,12,24,4,1709930,24,0,0,.25,.25,.4375,1,.2,.33333334,.79166669,.45833334,.5916667,12,24,0,0
170993001124,Tilton Elem School,34,41.883934,-87.73015700000001,0,0,0,0,34,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001128,Ninos Heroes Elem Academic Ctr,46,41.744167,-87.552824,11,1,0,0,34,0,0,1709930,0,,,,,.52173913,1,.63636363,.47058824,,,,0,0,0,0
170993001130,Twain Elem School,121,41.799437,-87.75972,86,0,0,0,2,32,1,1709930,32,0,0,.2644628,.2644628,.28925619,1,.22093023,0,.5,.5,.27906978,2,32,0,0
170993001131,Vanderpoel Elem Magnet School,51,41.720541,-87.665875,1,0,0,0,50,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001135,Lavizzo Elem School,49,41.696534,-87.62719,0,0,0,0,49,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001136,Walsh Elem School,54,41.854451,-87.64791200000001,48,0,0,0,6,0,0,1709930,0,,,,,.96296299,1,1,.66666669,,,,0,0,0,0
170993001138,Volta Elem School,82,41.971316,-87.724876,56,1,18,0,2,5,0,1709930,5,0,0,.060975611,.060975611,.28048781,1,.17857143,1,.80000001,-.19999999,.62142861,2,5,0,0
170993001141,Wacker Elem School,25,41.716127,-87.648132,0,0,0,0,25,0,0,1709930,0,,,,,.88,1,,.88,,,,0,0,0,0
170993001143,Ward  J Elem School,45,41.843526,-87.635142,5,0,24,0,12,2,2,1709930,2,0,0,.044444446,.044444446,.60000002,1,.40000001,.33333334,0,-.33333334,-.40000001,2,2,0,0
170993001144,Wadsworth Elem School,42,41.7746,-87.601271,1,0,0,0,40,0,1,1709930,0,,,,,.23809524,1,0,.25,,,,0,0,0,0
170993001145,Washington  G Elem School,83,41.687818,-87.53596899999999,76,2,0,0,1,4,0,1709930,4,0,0,.048192769,.048192769,.31325302,1,.28947368,0,1,1,.71052635,1,4,0,0
170993001147,Waters Elem School,54,41.964293,-87.691936,29,0,2,1,1,18,3,1709930,18,0,0,.33333334,.33333334,.6111111,1,.55172414,0,.72222221,.72222221,.17049807,1,18,0,0
170993001148,Webster Elem School,33,41.869719,-87.726923,0,0,0,0,33,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001150,Wentworth Elem School,36,41.765038,-87.657933,0,0,0,0,36,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001151,Westcott Elem School,34,41.748623,-87.635426,1,0,0,0,33,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001153,Taft High School,138,41.984594,-87.791583,37,0,17,0,2,76,6,1709930,76,0,0,.55072463,.55072463,.80434781,1,1,1,.72368419,-.27631581,-.27631581,2,37,0,0
170993001154,Pritzker Elem School,78,41.906408,-87.677666,23,0,2,0,40,8,5,1709930,8,0,0,.1025641,.1025641,.5,1,.56521738,.32499999,.875,.55000001,.30978262,8,8,0,0
170993001155,Whistler Elem School,34,41.684267,-87.65499199999999,0,0,0,0,34,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001156,Joplin Elem School,42,41.749462,-87.669196,1,0,0,0,41,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001157,Whitney Elem School,90,41.840073,-87.72532200000001,87,0,0,0,0,2,1,1709930,2,,0,,.022222223,.37777779,1,.35632184,,1,,.64367819,0,2,0,0
170993001159,Whittier Elem School,29,41.850571,-87.67364499999999,29,0,0,0,0,0,0,1709930,0,,,,,0,0,0,,,,,0,0,0,0
170993001163,Woodson South Elem School,50,41.814035,-87.608676,2,0,0,0,47,1,0,1709930,1,0,0,.02,.02,0,0,0,0,0,0,0,1,1,0,0
170993001165,Till Elem Math & Science Academy,24,41.77632,-87.609121,0,0,0,0,24,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001166,Warren Elem School,26,41.726922,-87.57518399999999,1,0,0,0,24,0,1,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001168,Aldridge Elem School,15,41.657818,-87.606962,0,0,0,0,15,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001171,Young Elem School,110,41.906518,-87.76727,13,1,0,0,96,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001174,Dirksen Elem School,74,41.973168,-87.84133199999999,20,0,3,0,3,47,1,1709930,47,0,0,.63513511,.63513511,.13513513,1,.2,.66666669,.08510638,-.58156031,-.11489362,3,20,0,0
170993001176,Yates Elem School,40,41.914625,-87.69998,37,0,0,1,1,1,0,1709930,1,0,0,.025,.025,.57499999,1,.5945946,0,0,0,-.5945946,1,1,0,0
170993001177,Depriest Elem School,61,41.878099,-87.766002,0,0,0,0,61,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001181,Armstrong G Elem IntL Studies,128,42.010626,-87.684601,54,0,24,0,39,9,2,1709930,9,0,0,.0703125,.0703125,.5859375,1,.51851851,.56410259,.77777779,.2136752,.25925928,9,9,0,0
170993001183,Cuffe Math-Sci Tech Elem Academy,58,41.742448,-87.653623,0,0,0,0,58,0,0,1709930,0,,,,,.48275861,1,,.48275861,,,,0,0,0,0
170993001186,Foster Park Elem School,36,41.738581,-87.668162,0,0,0,0,36,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001191,McNair Elem School,34,41.89789,-87.74670500000001,4,0,0,0,30,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001193,Hay Elem Community Academy,41,41.899516,-87.755972,4,0,0,0,36,0,1,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001194,Cullen Elem School,34,41.700253,-87.611599,2,0,0,0,31,0,1,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001209,Green  W Elem School,28,41.719385,-87.65236,1,0,0,0,27,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001210,Clark  G R Elem School,24,41.867819,-87.76999100000001,9,1,0,0,14,0,0,1709930,0,,,,,.16666667,1,0,.2857143,,,,0,0,0,0
170993001212,Ward  L Elem School,59,41.892625,-87.718684,1,0,0,0,57,1,0,1709930,1,0,0,.016949153,.016949153,0,0,0,0,0,0,0,1,1,0,0
170993001213,Powell Elem Paideia Comm Academy,52,41.761013,-87.55800600000001,2,0,0,0,50,0,0,1709930,0,,,,,.23076923,1,1,.2,,,,0,0,0,0
170993001214,Lee Elem School,93,41.77558,-87.72905,87,0,1,0,2,3,0,1709930,3,0,0,.032258064,.032258064,.3548387,1,.35632184,1,0,-1,-.35632184,2,3,0,0
170993001215,Salazar Elem Bilingual Center,35,41.901521,-87.633968,32,0,0,0,3,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001217,Langford A Elem School,29,41.784478,-87.65733400000001,0,0,0,0,29,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993001351,Finkl Elem School,34,41.849452,-87.68740699999999,31,0,0,0,2,1,0,1709930,1,0,0,.029411765,.029411765,.47058824,1,.41935483,1,1,0,.5806452,1,1,0,0
170993001607,Ariel Elem Community Academy,57,41.811028,-87.59887999999999,1,0,0,0,56,0,0,1709930,0,,,,,.82456142,1,1,.8214286,,,,0,0,0,0
170993001608,Little Village Elem School,72,41.842791,-87.717384,71,0,0,0,0,1,0,1709930,1,,0,,.013888889,.3888889,1,.3943662,,0,,-.3943662,0,1,0,0
170993001609,Zapata Elem Academy,89,41.841512,-87.735361,89,0,0,0,0,0,0,1709930,0,,,,,.21348314,1,.21348314,,,,,0,0,0,0
170993001612,Lara Elem Academy,38,41.809625,-87.67182200000001,34,0,1,0,3,0,0,1709930,0,,,,,.57894737,1,.55882353,.66666669,,,,0,0,0,0
170993001613,Telpochcalli Elem School,31,41.847396,-87.69620000000001,29,0,0,0,2,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993001614,Wells Preparatory Elem Academy,33,41.82691,-87.61983100000001,1,0,0,0,32,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993002042,West Park Elem Academy,49,41.906972,-87.73209799999999,36,0,0,0,12,0,1,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993002618,Marine Leadership Academy - Ames,170,41.916146,-87.72213499999999,164,1,1,0,3,0,1,1709930,0,,,,,.40588236,1,.39024389,.66666669,,,,0,0,0,0
170993002631,Fairfield Elem Academy,49,41.780573,-87.69166800000001,30,0,0,0,19,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993003450,Perspectives Charter High School,207,41.856406,-87.628322,8,0,2,0,196,0,1,1709930,0,,,,,.29468599,1,.5,.28061223,,,,0,0,0,0
170993003479,Noble Street Charter Schools,78,41.88207,-87.62762100000001,2,0,0,0,75,0,1,1709930,0,,,,,.53846157,1,1,.53333336,,,,0,0,0,0
170993003505,Chicago International Charter,655,41.879474,-87.62730000000001,190,0,6,0,430,14,15,1709930,14,0,0,.021374045,.021374045,0,0,0,0,0,0,0,14,14,0,0
170993003539,Shabazz International Chrtr Schls,61,41.75245,-87.600075,0,0,0,0,61,0,0,1709930,0,,,,,0,0,,0,,,,0,0,0,0
170993003542,Univ of Chicago Charter Schools,181,41.786031,-87.59429400000001,1,0,0,0,178,0,2,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993003555,UNO Academy Charter Schools,863,41.88322,-87.65131100000001,832,2,3,0,21,4,1,1709930,4,0,0,.0046349941,.0046349941,0,0,0,0,0,0,0,4,4,0,0
170993003564,Locke A Elem Charter Academy,31,41.877092,-87.705375,0,0,0,0,31,0,0,1709930,0,,,,,1,1,,1,,,,0,0,0,0
170993003567,Northwest Middle School,207,41.92075,-87.757807,188,0,0,0,13,6,0,1709930,6,0,0,.028985508,.028985508,.25603864,1,.2606383,0,.66666669,.66666669,.40602839,6,6,0,0
170993003995,Hampton Elem Fine & Perf Arts Sch,68,41.753775,-87.709006,28,1,0,0,37,0,2,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993004016,Colemon J Elem Academy,25,41.676716,-87.660175,0,0,0,0,25,0,0,1709930,0,,,,,.28,1,,.28,,,,0,0,0,0
170993004270,LEARN Charter Schools,159,41.86711,-87.710966,4,0,0,0,155,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993004277,Columbia Explorers Elem Academy,115,41.810978,-87.70450200000001,112,0,0,0,0,2,1,1709930,2,,0,,.017391304,0,0,0,,0,,0,0,2,0,0
170993004286,Chicago Academy Elem School,62,41.94307,-87.777157,46,0,1,0,2,12,1,1709930,12,0,0,.19354838,.19354838,.32258064,1,.28260869,1,.41666666,-.58333337,.13405797,2,12,0,0
170993004376,Christopher Elem School,40,41.801663,-87.685776,32,1,0,0,5,2,0,1709930,2,0,0,.050000001,.050000001,0,0,0,0,0,0,0,2,2,0,0
170993004383,Simpson Acad HS for Young Women,2,41.864489,-87.66857899999999,1,0,0,0,1,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993004718,Ashburn Community Elem School,44,41.741863,-87.709642,10,0,0,0,33,0,1,1709930,0,,,,,.34090909,1,.2,.39393941,,,,0,0,0,0
170993004720,Belmont-Cragin Elem School,30,41.92134,-87.757891,28,1,0,1,0,0,0,1709930,0,,,,,0,0,0,,,,,0,0,0,0
170993004722,National Teachers Elem Academy,52,41.851879,-87.628822,1,0,0,0,51,0,0,1709930,0,,,,,.26923078,1,1,.25490198,,,,0,0,0,0
170993004726,Talman Elem School,44,41.794498,-87.69044700000001,44,0,0,0,0,0,0,1709930,0,,,,,.36363637,1,.36363637,,,,,0,0,0,0
170993004913,Daley Elem Academy,48,41.802495,-87.672206,46,0,0,0,2,0,0,1709930,0,,,,,0,0,0,0,,,,0,0,0,0
170993004915,Madero Middle School,99,41.841534,-87.70527,98,0,0,0,0,1,0,1709930,1,,0,,.01010101,0,0,0,,0,,0,0,1,0,0
170993004916,Sabin Elem Magnet School,57,41.907283,-87.6829,46,2,0,0,8,1,0,1709930,1,0,0,.01754386,.01754386,0,0,0,0,0,0,0,1,1,0,0
170993004917,Saucedo Elem Scholastic Academy,118,41.84759,-87.699742,114,1,0,0,3,0,0,1709930,0,,,,,.18644068,1,.19298245,0,,,,0,0,0,0
170993004944,Edison Elem Regional Gifted Cntr,32,41.97108,-87.709341,5,0,7,0,2,12,6,1709930,12,0,0,.375,.375,.4375,1,.40000001,1,.16666667,-.83333331,-.23333333,2,5,0,0
170993004954,Orozco Elem Fine Arts & Sciences,111,41.857869,-87.675254,109,0,0,0,1,1,0,1709930,1,0,0,.0090090092,.0090090092,.25225225,1,.25688073,0,0,0,-.25688073,1,1,0,0
170993004956,Morton Elem Career Academy,21,41.889063,-87.704804,1,0,0,0,19,1,0,1709930,1,0,0,.047619049,.047619049,1,1,1,1,1,0,0,1,1,0,0
170993004962,Albany Park Multicultural Elem,142,41.972954,-87.71362000000001,111,0,15,0,5,7,4,1709930,7,0,0,.049295776,.049295776,.23943663,1,.17117117,.80000001,.2857143,-.51428568,.11454313,5,7,0,0
170993005092,Chicago Math & Sci Elem Charter,83,42.01313,-87.675161,47,0,10,0,23,3,0,1709930,3,0,0,.036144577,.036144577,.38554215,1,.34042552,.43478259,.66666669,.23188409,.32624117,3,3,0,0
170993005102,Namaste Elem Charter School,45,41.825258,-87.6675,40,0,0,0,3,2,0,1709930,2,0,0,.044444446,.044444446,0,0,0,0,0,0,0,2,2,0,0
170993005109,Claremont Academy Elem School,46,41.77767,-87.681367,1,0,0,0,45,0,0,1709930,0,,,,,.2173913,1,0,.22222222,,,,0,0,0,0
