id,name,G08,HI08,BL08,WH08,HI08_alg_p,HI08_access_p,BL08_alg_p,BL08_access_p,WH08_alg_p,WH08_access_p
1803330,"Eminence Community School Corporation, IN",33,1,0,31,0,1,,,.51612902,1
1803450,"Evansville-Vanderburgh School Corporation, IN",1608,54,255,1119,.24074075,.92592591,.12156863,.87843138,.25469169,.98123324
1803480,"Fairfield Community Schools, IN",150,13,0,135,.15384616,1,,,.2962963,1
1803510,"Fayette County School Corporation, IN",295,9,6,273,.22222222,1,0,1,.26739928,1
1803570,"Flat Rock-Hawcreek School Corporation, IN",58,1,0,53,0,0,,,0,0
1803660,"Frankfort Community Schools, IN",227,122,2,102,.18032786,1,0,1,.24509804,1
1803690,"Franklin Community School Corporation, IN",376,18,3,339,.22222222,1,.66666669,1,.10914455,1
1803700,"Franklin County Community School Corporation, IN",190,1,0,187,0,1,,,.19251336,1
1803720,"Lanesville Community School Corporation, IN",58,0,0,58,,,,,.1724138,1
1803750,"Franklin Township Community School Corporation, IN",703,54,49,531,.14814815,1,.081632651,1,.18455744,1
1803780,"Fremont Community Schools, IN",79,1,0,76,0,1,,,.32894737,1
1803810,"Frontier School Corporation, IN",55,2,0,53,1,1,,,.35849056,1
1803840,"Garrett-Keyser-Butler Community Schools, IN",152,4,1,137,0,0,0,0,0,0
1803870,"Gary Community School Corporation, IN",658,10,627,3,.2,.30000001,.14673047,.45773524,0,.33333334
1803930,"Goshen Community Schools, IN",473,244,6,198,.18852459,1,.33333334,1,.30808082,1
1803940,"Greater Clark County Schools, IN",729,84,101,477,.30952382,1,.1980198,1,.29769391,1
1803960,"Greater Jasper Consolidated Schools, IN",256,41,2,205,0,1,0,1,.44390243,1
1803990,"Greencastle Community School Corporation, IN",136,6,0,126,0,1,,,.1984127,1
1804050,"Greenfield-Central Community Schools, IN",347,9,0,326,0,1,,,.1595092,1
1804080,"Greensburg Community Schools, IN",189,5,0,173,0,1,,,.24855492,1
1804110,"Greenwood Community School Corporation, IN",285,29,4,229,.13793103,1,0,1,.24017467,1
1804140,"Monroe-Gregg School District, IN",138,3,1,134,.66666669,1,0,1,.20895523,1
1804170,"Griffith Public Schools, IN",177,48,37,82,.20833333,1,.054054055,1,.15853658,1
1804230,"Hamilton Community Schools, IN",29,0,0,28,,,,,1,1
1804260,"Hamilton Heights School Corporation, IN",193,3,3,185,0,1,0,1,.24864864,1
1804320,"Hammond School City, IN",1019,499,317,168,.14028056,.90180361,.11987381,.94952679,.17857143,.89285713
1804350,"Hanover Community School Corporation, IN",162,14,1,141,.2857143,1,0,1,.17730497,1
1804470,"Western School Corporation, IN",207,8,7,184,.5,1,0,1,.29891303,1
1804500,"Wes-Del Community Schools, IN",66,1,0,62,0,1,,,.30645162,1
1804560,"Highland School Town, IN",264,80,17,152,.5,1,.23529412,1,.51973683,1
1804590,"Hobart School City, IN",331,73,22,227,.30136988,1,.18181819,1,.33480176,1
1804620,"River Forest Community School Corporation, IN",104,48,9,41,.14583333,1,0,1,.24390244,1
1804710,"Huntington County Community School Corporation, IN",401,12,3,375,0,1,0,1,.14933333,1
1804770,"Indianapolis Public Schools, IN",1959,437,979,416,.034324944,.72082382,.097037792,.69254339,.14182693,.67788464
1804800,"Jac-Cen-Del Community School Corporation, IN",72,2,1,67,1,1,0,1,.3283582,1
1804980,"Jay School Corporation, IN",286,10,1,266,.2,1,0,1,.19548872,1
1805190,"Jennings County Schools, IN",348,13,0,326,.15384616,1,,,.17791411,1
1805280,"Kankakee Valley School Corporation, IN",275,32,2,238,.21875,1,0,1,.24369748,1
1805340,"Knox Community School Corporation, IN",140,5,0,131,.40000001,1,,,.35114503,1
1805370,"Kokomo-Center Township Consolidated School Corporation, IN",390,24,59,264,.16666667,.70833331,.23728813,.83050847,.3598485,.75
1805450,"Lake Central School Corporation, IN",778,114,47,578,.15789473,1,.12765957,1,.22318339,1
1805520,"Lakeland School Corporation, IN",146,22,1,111,.22727273,1,0,1,.1981982,1
1805550,"Wawasee Community School Corporation, IN",237,26,2,199,.30769232,1,0,1,.34170854,1
1805580,"La Porte Community School Corporation, IN",466,80,17,341,.1125,1,.23529412,1,.24340177,1
1805670,"Lawrence Township Metropolitan School District, IN",1179,222,562,300,.2117117,1,.15836298,1,.41666666,1
1805700,"Lawrenceburg Community School Corporation, IN",148,2,1,132,1,1,1,1,.59848487,1
1805790,"Lebanon Community School Corporation, IN",244,10,3,223,0,0,0,0,0,0
1805910,"Linton-Stockton School Corporation, IN",108,1,0,103,0,1,,,.15533981,1
1806030,"Logansport Community School Corporation, IN",341,127,1,193,.13385826,1,0,1,.25906736,1
1806060,"Loogootee Community School Corporation, IN",75,1,0,73,0,0,,,0,0
1806080,"Warren County Metropolitan School District, IN",90,0,0,90,,,,,.24444444,1
1806090,"Maconaquah School Corporation, IN",166,10,5,144,0,1,0,1,.13194445,1
1806120,"Madison Consolidated Schools, IN",201,9,4,168,0,0,0,0,0,0
1806240,"Madison-Grant United School Corporation, IN",92,3,0,86,0,1,,,.18604651,1
1806270,"Manchester Community Schools, IN",126,4,0,119,1,1,,,.41176471,1
1806390,"Marion Community Schools, IN",278,27,77,130,.25925925,1,.12987013,1,.2846154,1
1806480,"Sheridan Community Schools, IN",78,3,0,72,0,1,,,.34722221,1
1806570,"Michigan City Area Schools, IN",419,32,148,204,.28125,1,.13513513,1,.30882353,1
1806600,"Middlebury Community Schools, IN",348,33,2,298,.060606062,1,0,1,.32550335,1
1806630,"Milan Community Schools, IN",93,0,0,91,,,,,.27472529,1
1806660,"Mill Creek Community School Corporation, IN",107,2,0,101,0,1,,,.30693069,1
1806840,"Mishawaka School City, IN",378,35,26,291,.11428571,1,0,1,.085910656,1
1806870,"Mississinewa Community School Corporation, IN",222,6,5,194,.33333334,1,0,1,.2371134,1
1806900,"Mitchell Community Schools, IN",135,2,1,127,1,1,1,1,.33858266,1
1807020,"Cowan Community School Corporation, IN",49,0,0,48,,,,,.33333334,1
1807080,"Monroe Central School Corporation, IN",90,2,0,85,0,1,,,.29411766,1
1807110,"Eastern Pulaski Community School Corporation, IN",95,5,0,87,.40000001,1,,,.28735632,1
1807140,"Mooresville Consolidated School Corporation, IN",381,9,2,350,.44444445,1,1,1,.22571428,1
1807230,"Mount Pleasant Township Community School Corporation, IN",180,3,2,163,0,1,1,1,.31901839,1
1807260,"Mount Vernon Community School Corporation, IN",320,12,25,263,.33333334,1,.40000001,1,.25855514,1
1807290,"Mount Vernon Metropolitan School District, IN",147,3,4,136,.66666669,1,.5,1,.3602941,1
1807350,"Munster School Town, IN",321,59,25,210,.06779661,1,0,1,.20476191,1
1807410,"New Albany-Floyd County Consolidated Schools, IN",916,42,60,731,.30952382,1,.21666667,1,.28180575,1
1807440,"New Castle Community School Corporation, IN",257,6,3,234,0,1,0,1,.17094018,.99572647
1807470,"New Durham Township Metropolitan School District, IN",79,4,1,69,.5,1,0,1,.36231884,1
1807560,"New Prairie United School Corporation, IN",248,31,1,208,0,1,0,1,0,1
1807620,"Nineveh-Hensley-Jackson United School Corporation, IN",147,1,0,142,0,1,,,.23943663,1
1807650,"Noblesville Schools, IN",820,42,32,699,.14285715,1,.125,1,.28183118,1
1807680,"North Adams Community Schools, IN",125,15,2,101,.26666668,1,0,1,.24752475,1
1807710,"North Daviess Community Schools, IN",93,0,0,91,,,,,.021978023,1
1807770,"North Gibson School Corporation, IN",166,7,4,140,.2857143,1,0,1,.15714286,1
1807800,"North Judson-San Pierre School Corporation, IN",95,5,1,88,.40000001,1,0,1,.21590909,1
1807830,"North Knox School Corporation, IN",112,3,1,107,1,1,1,1,.79439253,1
1807860,"North Lawrence Community Schools, IN",396,16,2,365,.125,.3125,0,.5,.060273971,.47671232
1807890,"North Miami Community Schools, IN",90,2,1,87,0,1,0,1,.25287357,1
1807900,"North Montgomery Community School Corporation, IN",147,6,0,138,0,1,,,.1594203,1
1807920,"North Newton School Corporation, IN",87,7,0,76,0,1,,,.28947368,1
1807950,"North Posey County Schools Metropolitan School District, IN",124,2,1,118,0,1,0,1,.33898306,1
1807980,"North Putnam Community Schools, IN",106,1,0,104,0,1,,,.26923078,1
1808040,"Tipton County Northern Community School Corporation, IN",70,3,0,66,.66666669,1,,,.33333334,1
1808070,"North Vermillion Community School Corporation, IN",62,1,0,60,0,1,,,.21666667,1
1808100,"North West Hendricks Schools, IN",152,4,0,147,.5,1,,,.43537414,1
1808120,"Northeast Dubois County School Corporation, IN",78,2,0,75,0,1,,,.33333334,1
1808130,"North White School Corporation, IN",75,24,2,42,.083333336,1,0,1,.30952382,1
1808160,"Northeast School Corporation, IN",64,0,1,61,,,1,1,.21311475,1
1808190,"Northeastern Wayne Schools, IN",94,2,0,90,0,1,,,.24444444,1
1808220,"Northern Wells Community Schools, IN",194,3,0,180,0,1,,,.2888889,1
1808250,"Northwest Allen County Schools, IN",571,28,15,482,.32142857,1,.40000001,1,.32157677,1
1808280,"Shenandoah School Corporation, IN",118,1,0,113,0,1,,,.19469027,1
1808310,"Northwestern Consolidated School Corporation, IN",112,0,0,108,,,,,.17592593,1
1808340,"Oak Hill United School Corporation, IN",151,9,3,136,.22222222,1,0,1,.22794117,1
1808460,"Oregon-Davis School Corporation, IN",48,2,0,43,1,1,,,.1627907,1
1808490,"Orleans Community Schools, IN",51,0,0,51,,,,,.25490198,1
1808640,"Paoli Community School Corporation, IN",130,1,0,126,0,1,,,.15079366,1
1808760,"Penn-Harris-Madison School Corporation, IN",778,49,38,607,.51020408,1,.5,1,.70181221,1
1808820,"Perry Township Metropolitan School District, IN",1174,169,126,617,.1183432,1,.34126985,1,.18314424,1
1808850,"Peru Community Schools, IN",158,3,0,144,.66666669,1,,,.21527778,1
1808900,"Pike County School Corporation, IN",161,4,2,151,.5,1,0,1,.3245033,1
1808910,"Pike Township Metropolitan School District, IN",829,184,507,80,.13043478,1,.1183432,1,.2,1
1808940,"Pioneer Regional School Corporation, IN",65,5,1,56,0,1,1,1,.2857143,1
1808970,"Plainfield Community School Corporation, IN",436,10,13,380,.40000001,1,.30769232,1,.44473684,1
1809000,"East Porter County School Corporation, IN",188,15,2,161,.26666668,.93333334,0,0,.27329192,.73291928
1809060,"Plymouth Community School Corporation, IN",272,58,1,206,.034482758,1,0,1,.23786408,1
1809120,"John Glenn School Corporation, IN",136,9,0,122,0,1,,,.37704918,1
1809150,"Portage Township Schools, IN",650,139,53,419,.18705036,1,.075471699,1,.20525059,1
1809180,"Porter Township School Corporation, IN",127,15,2,107,.26666668,1,0,1,.40186915,1
1809300,"Prairie Heights Community School Corporation, IN",108,5,1,97,0,1,1,1,.19587629,1
1809360,"West Central School Corporation, IN",65,4,0,60,0,1,,,.06666667,1
1809370,"West Clark Community Schools, IN",409,21,10,361,.095238097,.90476191,.2,1,.17451523,.8476454
1809420,"Rensselaer Central School Corporation, IN",128,10,2,114,0,0,0,0,0,0
1809480,"Richland-Bean Blossom Community School Corporation, IN",212,10,1,189,.2,1,0,1,.25925925,1
1809510,"Richmond Community School Corporation, IN",315,22,35,203,.36363637,1,.17142858,1,.30541873,1
1809600,"Rising Sun-Ohio County Community Schools, IN",67,1,0,66,0,1,,,.37878788,1
1809630,"Rochester Community School Corporation, IN",132,9,1,116,0,0,0,0,0,0
1809690,"Merrillville Community School, IN",555,98,356,67,.1632653,1,.11235955,1,.14925373,1
1809720,"Rossville Consolidated School District, IN",85,1,1,83,0,1,0,1,.37349397,1
1809750,"Rush County Schools, IN",202,3,2,188,.66666669,1,0,1,.42021278,1
1809810,"Salem Community Schools, IN",156,1,0,153,0,1,,,.26143792,1
1809840,"Daleville Community Schools, IN",76,0,1,69,,,1,1,.40579709,1
1809990,"Scott County School District, IN",89,1,1,84,1,1,0,1,.40476191,1
1810020,"Scott County School District, IN",185,4,1,175,0,1,0,1,.22857143,1
1810080,"Seymour Community Schools, IN",371,64,2,291,.15625,1,0,1,.37457046,1
1810110,"Shakamak Schools Metropolitan School District, IN",67,3,0,64,0,0,,,0,0
1810140,"Shelbyville Central Schools, IN",293,40,7,232,.175,1,.2857143,1,.13362069,1
1810170,"Shoals Community School Corporation, IN",45,1,0,43,0,1,,,.37209302,1
1810260,"South Adams Schools, IN",94,9,0,82,0,1,,,.37804878,1
1810290,"South Bend Community School Corporation, IN",1278,270,481,366,.32222223,.95185184,.25363827,.94386697,.51092899,.98360658
1810350,"South Gibson School Corporation, IN",151,3,0,145,0,1,,,.28965518,1
1810360,"South Harrison Community Schools, IN",258,5,4,239,.40000001,1,.25,1,.17154811,1
1810380,"South Henry School Corporation, IN",61,0,0,61,,,,,.1147541,1
1810410,"South Knox School Corporation, IN",101,2,0,99,0,1,,,.04040404,1
1810440,"South Madison Community School Corporation, IN",356,9,5,322,0,1,0,1,.22670807,1
1810450,"South Montgomery Community School Corporation, IN",146,2,0,137,0,1,,,.18248175,1
1810470,"South Newton School Corporation, IN",63,5,0,55,.40000001,1,,,.23636363,1
1810500,"South Putnam Community Schools, IN",101,4,0,95,0,1,,,.35789475,1
1810530,"South Ripley Community School Corporation, IN",106,2,0,101,1,1,,,.42574257,1
1810590,"South Vermillion Community School Corporation, IN",137,1,1,131,0,1,0,1,.21374045,1
1810620,"Southeast Fountain School Corporation, IN",79,5,0,72,.40000001,1,,,.22222222,1
1810640,"Southeast Dubois County School Corporation, IN",101,2,0,96,0,1,,,.19791667,1
1810650,"Hamilton Southeastern Schools, IN",1688,96,124,1267,.16666667,.71875,.064516127,.71774191,.19415943,.68902922
1810680,"Southeastern School Corporation, IN",126,9,2,114,0,1,0,1,.32456142,1
1810710,"Southern Hancock County Community School Corporation, IN",290,9,4,274,.22222222,1,0,1,.16788322,1
1810740,"Randolph Southern School Corporation, IN",40,1,0,38,1,1,,,.2631579,1
1810770,"Southern Wells Community Schools, IN",61,1,1,58,0,1,0,1,.43103448,1
1810800,"Southwestern Jefferson County Consolidated Schools, IN",97,4,0,92,.5,1,,,.27173913,1
1810830,"Southwestern Shelby County Consolidated Schools, IN",56,1,2,53,0,1,0,1,.41509435,1
1810860,"Southwest School Corporation, IN",155,3,0,151,1,1,,,.39072847,.92052978
1810870,"Southwest Dubois County School Corporation, IN",127,30,0,97,.13333334,1,,,.53608245,1
1810900,"Southwest Parke Community School Corporation, IN",72,2,1,68,0,1,0,1,.19117647,1
1810920,"Speedway School Town, IN",140,21,33,72,.23809524,1,.21212122,1,.47222221,1
1811100,"Steuben County Metropolitan School District, IN",229,21,1,196,.19047619,1,0,1,.26530612,1
1811190,"Sunman-Dearborn Community School Corporation, IN",326,3,0,319,.66666669,1,,,.1724138,1
1811220,"Switzerland County School Corporation, IN",108,2,0,105,0,0,,,0,0
1811250,"Taylor Community School Corporation, IN",103,6,11,79,.33333334,1,.18181819,1,.088607594,1
1811370,"Tippecanoe Valley School Corporation, IN",132,14,2,107,.14285715,1,0,1,.37383178,1
1811400,"Tipton Community School Corporation, IN",126,4,0,118,.5,1,,,.16101696,1
1811430,"Tri-County School Corporation, IN",57,2,0,54,0,1,,,.35185185,1
1811460,"Tri-Creek School Corporation, IN",253,19,2,226,.10526316,1,0,1,.11061947,1
1811490,"Triton School Corporation, IN",61,6,0,51,0,1,,,.43137255,1
1811580,"Twin Lakes School Corporation, IN",203,32,0,158,.3125,1,,,.17721519,1
1811610,"Union County-College Corner Joint School District, IN",110,1,0,104,0,1,,,.26923078,1
1811700,"Union Township School Corporation, IN",124,12,3,103,.41666666,1,0,1,.24271844,1
1811910,"Union-North United School Corporation, IN",109,7,0,101,1,1,,,.96039605,1
1811970,"Valparaiso Community Schools, IN",500,37,16,419,.24324325,1,0,1,.23389022,1
1812060,"Crothersville Community Schools, IN",34,3,0,31,.66666669,1,,,.22580644,1
1812090,"Vigo County School Corporation, IN",1003,26,44,856,.23076923,1,.090909094,1,.21144859,.99532712
1812120,"Vincennes Community School Corporation, IN",169,7,1,144,.2857143,1,1,1,.4861111,1
1812150,"Wabash City Schools, IN",98,5,0,91,0,1,,,.24175824,1
1812180,"Wabash County Schools Metropolitan School District, IN",164,1,0,159,0,1,,,.20125785,1
1812240,"Wa-Nee Community Schools, IN",247,17,3,218,.11764706,1,0,1,.26605505,1
1812360,"Warren Township Metropolitan School District, IN",955,126,509,249,.23809524,1,.15913557,1,.3493976,1
1812390,"Warrick County School Corporation, IN",807,16,9,729,0,1,.22222222,1,.23593964,1
1812420,"Warsaw Community Schools, IN",542,97,9,416,.26804122,1,.8888889,1,.37259614,1
1812720,"Washington Township Metropolitan School District, IN",869,174,391,202,.14367816,.9770115,.11508951,.91815859,.4009901,.98019803
1812810,"Wayne Township Metropolitan School District, IN",1181,294,395,411,.11904762,1,.11139241,1,.16545013,1
1812870,"West Lafayette Community School Corporation, IN",194,14,10,113,.2857143,1,0,1,.22123894,1
1812880,"Frankton-Lapel Community Schools, IN",235,4,6,217,0,1,.33333334,1,.2857143,1
1812900,"West Noble School Corporation, IN",187,88,0,99,0,0,,,0,0
1812930,"West Washington School Corporation, IN",68,1,0,65,0,1,,,.33846155,1
1812990,"Western Boone County Community School Corporation, IN",114,0,1,112,,,0,1,.14285715,1
1813050,"Western Wayne Schools, IN",84,3,0,76,0,1,,,0,1
1813080,"Westfield-Washington Schools, IN",554,34,18,460,.05882353,1,.22222222,1,.41304347,1
1813110,"Westview School Corporation, IN",180,3,2,169,0,1,0,1,.27218935,1
1813230,"Whitko Community School Corporation, IN",115,3,1,109,0,0,0,0,0,0
1900009,"Colfax-Mingo Community School District, IA",64,1,0,62,0,1,,,.16129032,1
1900015,"Sibley-Ocheyedan Community School District, IA",45,7,0,36,0,1,,,.44444445,1
1900021,"Okoboji Community School District, IA",69,5,0,63,0,1,,,.25396827,1
1900022,"Union Community School District, IA",108,2,1,101,0,0,0,0,0,0
1900023,"Sioux Central Community School District, IA",54,5,0,47,0,1,,,.27659574,1
1900024,"South Central Calhoun Community School District, IA",70,1,0,65,0,1,,,.33846155,1
1900025,"Panorama Community School District, IA",57,1,0,55,1,1,,,.89090908,1
1900026,"South O'Brien Community School District, IA",46,2,0,43,0,1,,,.093023255,1
1900027,"Riverside Community School District, IA",48,5,0,43,.40000001,1,,,.046511628,1
1900040,"East Marshall Community School District, IA",58,6,0,46,0,1,,,.15217391,1
1900060,"GMG Community School District, IA",43,2,0,39,1,1,,,.48717949,1
1903060,"AGWSR Community School District, IA",30,3,0,27,0,1,,,.37037036,1
1903090,"Adair-Casey Community School District, IA",23,0,0,22,,,,,.31818181,1
1903150,"Adel-De Soto-Minburn Community School District, IA",121,1,0,120,0,1,,,.23333333,1
1903220,"Akron-Westfield Community School District, IA",43,2,0,36,0,1,,,.27777779,1
1903270,"Albia Community School District, IA",85,1,1,80,1,1,0,1,.34999999,1
1903300,"Alburnett Community School District, IA",44,1,1,42,1,1,1,1,.45238096,1
1903360,"Algona Community School District, IA",111,3,2,103,0,1,0,1,.18446602,1
1903390,"Allamakee Community School District, IA",85,2,1,79,0,1,0,1,.20253165,1
1903450,"North Butler Community School District, IA",37,1,1,35,0,1,0,1,.2,1
1903540,"Ames Community School District, IA",320,35,26,215,.11428571,1,0,1,.28372094,1
1903570,"Anamosa Community School District, IA",106,1,2,100,0,1,0,1,.19,1
1903630,"Andrew Community School District, IA",18,0,0,18,,,,,.72222221,1
1903690,"Ankeny Community School District, IA",801,35,17,701,.91428572,1,.82352942,1,.93152636,1
1903750,"Aplington-Parkersburg Community School District, IA",71,0,1,68,,,0,1,.23529412,1
1903780,"Ar-We-Va Community School District, IA",16,3,0,13,0,0,,,0,0
1903930,"Atlantic Community School District, IA",110,9,1,99,0,1,0,1,0,1
1903960,"Audubon Community School District, IA",39,0,1,37,,,0,1,.35135135,1
1904020,"Aurelia Community School District, IA",59,10,1,48,.40000001,1,0,1,.20833333,1
1904080,"A-H-S-T Community School District, IA",52,1,0,49,1,1,,,.32653061,1
1904200,"Ballard Community School District, IA",140,4,2,131,.5,1,1,1,.32824427,1
1904380,"Baxter Community School District, IA",33,2,1,30,0,1,1,1,.33333334,1
1904440,"BCLUW Community School District, IA",38,2,1,33,0,1,0,1,.4848485,1
1904560,"Bedford Community School District, IA",35,1,0,34,0,1,,,.11764706,1
1904620,"Belle Plaine Community School District, IA",47,2,0,44,1,1,,,.43181819,1
1904650,"Bellevue Community School District, IA",58,0,0,58,,,,,.84482759,1
1904680,"Belmond-Klemme Community School District, IA",48,11,0,33,0,1,,,0,1
1904830,"Benton Community School District, IA",99,1,0,98,0,1,,,0,1
1904860,"Bettendorf Community School District, IA",376,30,27,300,.13333334,1,.074074075,1,.32333332,1
1904950,"Eddyville-Blakesburg-Fremont Community School District, IA",72,3,0,69,.66666669,1,,,.27536231,1
1905070,"Bondurant-Farrar Community School District, IA",140,5,1,127,.40000001,1,0,1,.22047244,1
1905130,"Boone Community School District, IA",154,6,8,128,.33333334,1,0,1,.1484375,1
1905190,"Boyden-Hull Community School District, IA",54,12,0,42,.16666667,1,,,.30952382,1
1905430,"West Hancock Community School District, IA",44,10,0,34,0,1,,,.55882353,1
1905490,"Brooklyn-Guernsey-Malcom Community School District, IA",45,3,0,41,.66666669,1,,,.31707317,1
1905750,"North Iowa Community School District, IA",40,6,0,33,0,0,,,0,0
1905790,"Burlington Community School District, IA",304,16,46,224,.375,1,.17391305,1,.2767857,1
1905940,"CAM Community School District, IA",32,0,0,31,,,,,.32258064,1
1905970,"Cal Community School District, IA",16,5,0,11,0,1,,,.36363637,1
1906000,"Calamus-Wheatland Community School District, IA",35,0,1,34,,,0,0,0,0
1906060,"Camanche Community School District, IA",81,3,1,77,0,0,0,0,0,0
1906240,"Cardinal Community School District, IA",53,3,0,48,0,0,,,0,0
1906270,"Carlisle Community School District, IA",153,6,2,138,0,1,0,1,.20289855,1
1906330,"Carroll Community School District, IA",111,3,4,101,0,1,0,1,.12871288,1
1906510,"Cedar Falls Community School District, IA",384,14,16,317,.2857143,1,.125,1,.1955836,1
1906540,"Cedar Rapids Community School District, IA",1169,71,184,814,.25352111,1,.097826086,1,.27641279,1
1906660,"Center Point-Urbana Community School District, IA",131,2,1,122,0,1,0,1,.30327868,1
1906750,"Centerville Community School District, IA",113,1,0,111,0,1,,,.38738739,1
1906780,"Central City Community School District, IA",34,1,1,30,0,1,0,1,.33333334,1
1906810,"Central DeWitt Community School District, IA",118,5,5,105,.80000001,1,.80000001,1,.78095239,1
1906840,"Central Community School District, IA",32,0,0,32,,,,,.5,1
1906900,"Central Decatur Community School District, IA",38,1,0,37,0,1,,,.1891892,1
1906930,"Central Lee Community School District, IA",77,0,0,74,,,,,.37837839,1
1906960,"Central Lyon Community School District, IA",51,1,0,48,0,0,,,0,0
1907050,"Chariton Community School District, IA",107,2,1,101,0,1,1,1,.21782178,1
1907080,"Charles City Community School District, IA",128,13,11,95,0,0,0,0,0,0
1907110,"Charter Oak-Ute Community School District, IA",21,1,0,20,0,0,,,0,0
1907170,"Cherokee Community School District, IA",76,3,0,70,0,1,,,.18571429,1
1907350,"Clarinda Community School District, IA",71,2,2,62,0,1,1,1,.37096775,1
1907380,"Clarion-Goldfield-Dows Community School District, IA",56,10,2,44,0,0,0,0,0,0
1907410,"Clarke Community School District, IA",96,33,0,61,0,0,,,0,0
1907440,"Clarksville Community School District, IA",28,1,0,27,0,1,,,.18518518,1
1907470,"Clay Central-Everly Community School District, IA",14,0,0,14,,,,,.5,1
1907590,"Clear Creek-Amana Community School District, IA",141,11,3,120,.18181819,1,0,1,.23333333,1
1907620,"Clear Lake Community School District, IA",95,9,2,73,.22222222,1,0,1,.38356164,1
1907710,"Clinton Community School District, IA",255,15,19,208,0,0,0,0,0,0
1907860,"College Community School District, IA",404,15,18,348,.13333334,1,.11111111,1,.22701149,1
1907900,"Collins-Maxwell Community School District, IA",41,2,0,39,1,1,,,.71794873,1
1907920,"Colo-Nesco Community School District, IA",36,1,0,35,0,1,,,.62857145,1
1907980,"Columbus Community School District, IA",57,39,3,13,0,1,0,1,.30769232,1
1908070,"Coon Rapids-Bayard Community School District, IA",30,0,0,29,,,,,0,0
1908220,"Council Bluffs Community School District, IA",658,90,20,509,0,0,0,0,0,0
1908310,"Creston Community School District, IA",89,2,3,80,0,1,0,1,.087499999,1
1908520,"Dallas Center-Grimes Community School District, IA",192,8,4,177,.875,1,1,1,.83615822,1
1908550,"Danville Community School District, IA",50,1,0,49,0,1,,,.26530612,1
1908580,"Davenport Community School District, IA",1116,167,204,630,.30538923,1,.19607843,1,.34761906,1
1908610,"Davis County Community School District, IA",80,1,1,77,1,1,0,1,.20779221,1
1908730,"Decorah Community School District, IA",123,4,1,111,.5,1,0,1,.22522523,1
1908910,"Denison Community School District, IA",172,105,6,55,0,1,0,1,0,1
1908940,"Denver Community School District, IA",51,0,0,51,,,,,.3137255,1
1908970,"Des Moines Independent Community School District, IA",2233,560,406,915,.11607143,1,.066502459,1,.19344263,.97923499
1909060,"Diagonal Community School District, IA",8,0,0,8,,,,,0,0
1909120,"Dike-New Hartford Community School District, IA",67,1,0,62,0,0,,,0,0
1909480,"Dubuque Community School District, IA",790,34,58,629,.17647059,1,.10344828,1,.20508744,1
1909540,"Dunkerton Community School District, IA",33,0,0,30,,,,,.33333334,1
1909570,"Boyer Valley Community School District, IA",34,2,1,29,0,1,0,1,.34482759,1
1909600,"Durant Community School District, IA",51,1,1,49,0,0,0,0,0,0
1909990,"Eagle Grove Community School District, IA",65,15,0,50,0,0,,,0,0
1910050,"Earlham Community School District, IA",54,1,0,53,0,1,,,.24528302,1
1910110,"East Buchanan Community School District, IA",41,2,0,38,0,1,,,.18421052,1
1910130,"Easton Valley Community School District, IA",32,0,0,31,,,,,0,0
1910340,"River Valley Community School District, IA",29,1,0,27,1,1,,,.37037036,1
1910350,"East Union Community School District, IA",34,0,0,32,,,,,0,0
1910410,"Eastern Allamakee Community School District, IA",40,1,0,38,0,0,,,0,0
1910500,"Edgewood-Colesburg Community School District, IA",37,1,2,34,0,0,0,0,0,0
1910950,"Emmetsburg Community School District, IA",61,0,0,59,,,,,0,0
1910980,"English Valleys Community School District, IA",36,0,0,36,,,,,.27777779,1
1911040,"Essex Community School District, IA",14,0,0,14,,,,,0,0
1911070,"Estherville Lincoln Central Community School District, IA",91,15,0,72,.26666668,1,,,.30555555,1
1911250,"Exira-Elk Horn-Kimballton Community School District, IA",36,0,2,34,,,0,1,.29411766,1
1911340,"Fairfield Community School District, IA",130,7,3,114,.2857143,1,0,1,.27192983,1
1911790,"Forest City Community School District, IA",96,4,0,89,0,1,,,.21348314,1
1911820,"Fort Dodge Community School District, IA",280,20,32,207,.2,1,.0625,1,.22222222,1
1911850,"Fort Madison Community School District, IA",144,11,6,122,0,0,0,0,0,0
1912120,"Fremont-Mills Community School District, IA",36,2,1,33,0,0,0,0,0,0
1912330,"Garner-Hayfield-Ventura Community School District, IA",73,7,0,65,.2857143,1,,,.47692308,1
1912480,"George-Little Rock Community School District, IA",32,1,1,29,0,0,0,0,0,0
1912510,"Gilbert Community School District, IA",104,4,0,93,.5,1,,,.33333334,1
1912660,"Gladbrook-Reinbeck Community School District, IA",31,0,0,31,,,,,.22580644,1
1912690,"Glenwood Community School District, IA",156,3,1,150,.66666669,1,0,1,.28666666,1
1912750,"Glidden-Ralston Community School District, IA",25,1,0,24,0,0,,,0,0
1912810,"Graettinger-Terril Community School District, IA",22,1,0,20,0,1,,,.5,1
1913110,"Nodaway Valley Community School District, IA",51,0,0,51,,,,,.19607843,1
1913200,"Grinnell-Newburg Community School District, IA",122,4,0,108,1,1,,,1,1
1913230,"Griswold Community School District, IA",28,3,0,25,0,0,,,0,0
1913290,"Grundy Center Community School District, IA",50,1,0,46,0,1,,,.086956523,1
1913320,"Guthrie Center Community School District, IA",34,2,0,32,1,1,,,.21875,1
1913350,"Clayton Ridge Community School District, IA",39,2,0,37,1,1,,,.35135135,1
